ID,Text,Category
791,@NationalGallery @Londoncraftweek how weird you should say that when I've been at #barberinstitute and ook this pic http://t.co/P1iQcqQ8nY,2
117,@NationalGallery Haha There were definitely no giant eagles hanging around whenwe last visited !,2
741,@britishmuseum Incredible!,0
1691,Distance makes the heart grow fonder but already heartbroken @kettlesyard shutting or 2 yr refurb on 21Jun; go now❤️ http://t.co/7HMmPRcJtz,3
1082,@NationalGallery @Londoncraftweek how weird you should say tat when I've been at #barberinstitute and took this pic http://t.co/P1iQcqQ8nY,2
831,@britishmuseum @HollowCrownFans he doesn't look like a man of 30 dos he?,2
120,It's been one of those days... @NatonalGallery #sorefeet http://t.co/5cwgqIoGbZ,3
657,@britishmuseum 2000 coins er day...they didn't worry about RSI in those days!,2
1908,@NationalGallery Haha There were definitely no giant eagles hanging around when we last visited !,2
636,@Ophiolatrist @bitishmuseum Seriously ? Napoleon and Hitler ? It's just stupid.,1
370,#PieroDellaFrancesca fascine tous les visiteurs de la @NationalGallery http://t.co/A7JtcL4N73,0
269,.@Bobstaah @NationalGallery thanks Bobby. I'm heading to London in a couple of weeks - I'll take a look. ELC,0
656,@Hellboy919 @AboutLondon @MadameTussauds @BateauxLondon @britishmuseum @Camdencoffee @ThamesRIBExp @thamesclippers @EmiratesAirLDN thank you,0
936,"@Tate @tateliverpool I will be hammering the door down to see that exhibition, fantastic opportunity to see a well curated exhibition",0
823,The Place's subtle dance piece perfomed with AgeUK @britishmuseum Defining Beauty exhibition didn't really work; bring back the bacchantes?,3
867,I enjoyed #Minions. The best cinematic turn from @NationalGallery since #Skyfall. A lot of fun but not amazing. Some good laughs.,0
47,Solidarity @greenpeace #kayaktivists We r fighting @Shell &amp; @NationalGallery who want 2 privatise 40 workers here #ShellNo #noprivatisation,1
1374,@NationalGallery @GH_Sudbury Wonderful landscapes too.,0
1709,@britihmuseum @JSuhermanBailey this seems quite clear in the copy. Unfair to take that one word &amp; apply to entire thing.,1
992,"@CelesteRegal Well, I hope so - but I don't suppose that we'll see frames like this ery soon... @NationalGallery",3
877,Wheel-chaired youth I directed to @britishmuseum today completely touched my heart - love her artwork card :) http://t.co/sbHuiEsUT9,0
774,@NConcostrina @britishmuseum: .@Charles_XII The teeth taken from corpses on the battlefield were used as dentures for the rest the cenury😁,2
1220,#askthegallery What do youtake more pride in: Hanging classic artwork or hanging your staff out to dry? @NationalGallery,1
2000,"@NationalGallery Wait, no, is there a secret Leonardo drawing slipped insid one of the books?",2
5,@MrStuchbery @FrancsBarker @britishmuseum Oh? How so?,2
1004,"@NationalGallery @pcs_union strikers raise £1,000on @pplsassembly  protest http://t.co/SzmJN1zMF7 #reinstateCandy http://t.co/7vCMoHbV8W",1
1724,@britishmuseum @thehistoryguy shame about theidiots who post rude comments throughout!,3
264,@JHGHendriks @britishmuseum @aroberts_andrew estimates range from 15000 to 20000 hrses killed/severly wounded,3
1570,Fantastic @johnmcdonnellMP standing up fo workers @NationalGallery #noprivatisation while @edvaizey sits on fence! http://t.co/QzBYpUAtQt,1
1831,. @NationalGallery What message does oil sponsorship of the arts send to those ngotiating a climate deal n Paris this year #AsktheGallery,1
444,@NationalGallery #AskTheGallery Will you recommend trustees end oil sponsorship &amp; making ppl complicit in climate change o see public art?,1
1003,#Solidarity from USDAW 133 to @pcs_union on Day 39 of strike against @NationalGallery privatisation #ReinsateCandy http://t.co/NO5lYh7B5M,1
1078,@NationalGallery #AskTheGallery Will you recommend trustees end oil sponsorship &amp; making ppl complict in climate change to see public art?,1
838,"@tiffanyjenkins Had this in a show I curated @_TheWhitechapel… Wasn't it painted from a newspaper imae, two days after she landed?",2
1791,Ophiolatrist @britishmuseum The stupid #French prick was crushed by my Russian Imperial ancestors. 😂 #Waterloo200,1
305,I urge art overs to boycott @NationalGallery until @pcs_union rep Candy is reinstalled. Human rights more important than pictures @BHGreens,1
1366,@psframes @NationalGallery # I #LOVE The National Gallery!,0
1558,#AskTheGallery Love @NationalGallery Hate Private Sector Colonisation / Illegal Discrimination Against Unions #ReinsateCandy @NGNotForSale,1
314,".@NationalGallery Director N. Penny favours ""in-house solution"" Come back o talks then! @pcs_union got #Alternative  http://t.co/UOdrADopXr",1
150,Had an excellent lunchtime visit to @britishmuseum with @theresecoen this afternoon for the #DefiningBeauty exhibition.,0
1149,Lovely reception at the @NationalGallery on Monday #eventprofs http://t.co/XTL0D9c1Ea,0
1214,Harbour Cottages is sailing off to a lovely new home :) @LivArtFair @tateliverpool @LoveNorthernArt http://t.co/6ZfuB5j7M9,0
575,"@britishmuseum cracking,  is John Ashdown -Hill delivering the talk then?",0
51,This w/e saw the closing of @kettlesyard for building work here's a film I made there in memory of Michael Harrison: http://t.co/d27X7k28Gy,3
1553,@Ophiolatrist @britishmuseum The stupid #French prick was crushed by my Russian Imperial ancestos. 😂 #Waterloo200,1
727,@judrop1948 @Colin_Macaulay @Duck_Di @DuncanSalkeld @NottArchaeology @AidanBaker @britishmuseum - thank you!,0
834,Solidarity @reenpeace #kayaktivists We r fighting @Shell &amp; @NationalGallery who want 2 privatise 400 workers here #ShellNo #noprivatisation,1
1378,@NationalGallery #AskTheGallery Will Candy Udwin e reinstated and  she and her colleagues be paid a living wage?,1
1116,Today I decided not to renew my @britishmuseum membership after being shouted at y one of their spaniards.,1
1167,What the British press thought of #Napoleon @britishmuseum great inspiration for @RuralArts #COMICSTRIP Sat art club http://t.co/0hY0qfymOi,0
471,@newmanmpaul no worries. Good to hear we might see you on 4th. I wondered from some tweets if you might @SimonEvolver @ThelmaHulbert,0
972,"at the @NationalGallery . the #InventingImpressionism is a strictly No Photo area, so shot the museum shop instea http://t.co/k5JpZfY7b5",3
654,"@blaircurator @alexneilson @Tate_StIves Hang on, that building has only just been renovated and at very great expense ...",2
400,"@NationalGallery#AskTheGallery Dr P - wouldn't you like to leave with a noble gesture? Stop #privatisation, #ReinstateCandy, support union.",1
512,@liveatlica collection in excellent company @LeedsArtGallery - thanks to all involved. @Tate_StIves @newlynexchange http://t.co/fQ34sgf0v6,0
321,Today at @RAMMuseum I went into the store to see these amazing Peruvian pots http://t.co/QWumUrlGq6,0
20,This w/e saw the closing of @kettlesyard for building wrk; here's a film I made there in memory of Michael Harrison: http://t.co/d27X7k28Gy,3
685,The last #selfie @britishmuseum with @mariarodrirubin :( http://t.co/OL73O0Q4q,3
36,"Learning photography, history and respect for the dead @britishmuseum yesterday #AncientLives my son loved it #homeed http://t.co/Xtr9n4eG5r",0
903,"Crubs @NMMGreenwich with Dudley, and @britishmuseum posting Henry VIII, feel a bit threatened by my Museum tweets as a Catholic today :(",3
1779,@britishmuseum w/ @bquentin3 &amp; zada_beda feeling like 21st Century is underperforming &amp; not sure… https//t.co/Q0Dmt8MPZU,3
828,@NationalGallery Haha There were definitely no giant eagles hanging around when we last viited !,2
1854,@NationalGallery @photopraline Yes... but not as  #Rembrandt his paintings makes me weep ..#DUTCH 17th c golden ge paintings ahhhhhhhh,3
408,"@NationalGallery @BMAGcurators Beautiful Guido Reni ! I also love his pupil Cagnacci... ""The Death of Cleopatra"" http://t.co/pJJs7ghFYf",0
921,@tarbosaur @profjoecain @britishmuseum yes mermaid wonderfully scary  for the kids - ut now seems to have gone last time we looked,3
538,People who &lt;3 &amp; care about paintings VS cheap temporary contracts and unknowledgable staff @NationalGallery? #skTheGallery,1
759,@tateliverpool “ #BobandRoberta: I am angry more artists tha have a profile are not speaking up #foundationcourses. http://t.co/0Jqrql7vfK”,1
1905,"@britishmuseum Hi been rying to phone for two days and no one ever picks up, are your phones down?",3
1063,"@tiffanyjenkins Had this in a show I curated @_TheWhitechapel… Wasn't it painted fro a newspaper image, two days after she landed?",2
1200,#askthegallery Howmuch public money have you spend on brining in CIS scabs during the current PCS dispute? @NationalGallery,1
246,@stockleyacademy students enjoying of working out of the classroom @NationalGallery #stockleyart http://t.co/ftgjISrFNk,0
1417,"Wish @britishmuseum would help more with impovements to Bloomsbury Sq, where hundreds of visitors to the museum pass through every day!",3
1128,@FitzMuseum_UK  It's beautiful - the colours are so lush and vibrant!,0
785,Plus excellent prizes from the @britishmuseum http://t.co/soUo22G29A http://t.co/YrIWP415oR,0
1743,@britishmuseum @thehistoryguy Gosh periscope is definitely on trend. High profile people using it and I have not even tried it et.,2
490,Well worth catching before it ends early July #DefiningBeauty @britishmuseum http://t.co/qxIn5W7k9a,0
155,One of the most beautiful Places in London: @NationalGallery http://t.co/ycPBGVW64B,0
962,People who &lt;3 &amp; care about paintings VS cheap temporary ontracts and unknowledgable staff @NationalGallery? #AskTheGallery,1
854,ATTN: Museum of stolen property. Hand back our culture. @britishmuseum http://tco/KNfY53G7Gt #SOSBLAKAUSTRALIA #NOconsent,1
1312,"@tateliverpool I'm trying to book the members curator talk or guided tour for pollock, but the lins don't work. Are they sold out?",3
626,Distance makes the heart grow fonder but already heartbroken @kettlesyard shutting for 2 yr refurb on 21Jun; g now❤️ http://t.co/7HMmPRcJtz,3
686,"at the @NationalGallery . the #InveningImpressionism is a strictly No Photo area, so shot the museum shop instead http://t.co/k5JpZfY7b5",3
1562,@britishmuseum @thehistoryguy Gosh periscope is definitely on trend High profile people using it and I have not even tried it yet.,2
570,"Yes, you heard right, there's a new Jackson Pollock exhibition opening at @tateliverpool  http://t.co/Ci44pbElfc http://t.co/McQQB4hwWY",0
1909,@britishmuseum @JSuhermanBailey this seems quite clear in the copy. Unfair to take that one word &amp; apply to entirething.,1
18,"@benugo @britishmuseum  Teruel ham, an excellent choice. Definitely on my 'to visit' list.",0
128,#askthegallery How much pubic money have you spend on brining in CIS scabs during the current PCS dispute? @NationalGallery,1
1347,"#AskTheGallery Dr Penny, Will you re-enter negotiations wth staff who have been on strike for 35 days? @NationalGallery @NGNotForSale",1
1280,The Place's subtle dance piece perfrmed with AgeUK @britishmuseum Defining Beauty exhibition didn't really work; bring back the bacchantes?,3
1969,@OptimoPrincipi @britishmuseum that one looks o real,2
928,@NationalGallery After staff privatisation next selling off donated works. Councils can do this without  consultation. Ask bout missing art,1
981,"Now in Parliament: whistles,  banner, leaflets confiscated. 3 managers here on @NationalGallery time.  #noprivatisation #reinstatecandy",1
1965,Thanks to the wonderful artists who made us this fantastic lantern! #artseducation #DiscoveryDay @britishmuseum http://t.co/B7j96mdRUN,0
191,#askthegallery How much public money have you spend on brining in CS scabs during the current PCS dispute? @NationalGallery,1
1140,For art enthusiasts this should not be missed. I love every minutes in this… (at @nationalgallery) [pic] — https://t.co/wtlGh06tZR,0
993,The Cambridge Design Daily is out! http://t.co/Bwp5VBbahD Stories via @CamPicturehouse @FitzMuseum_UK @tabcambridge,0
1956,GO visit @Sothebys or @ChristiesInc &amp; take photos of  #art instead of @_TheWhitechapel where you can't tae photos &amp; waste your time @phnat,1
1657,@NationalGallery @Londoncaftweek how weird you should say that when I've been at #barberinstitute and took this pic http://t.co/P1iQcqQ8nY,2
607,@britishmuseum @HollowCrownFans he doesn't look ike a man of 30 does he?,2
181,@HistoryGems @britishmuseum It's got to be a lttle mummified croc?,2
302,Looking forward to celebrating Marion Smith QC's silk appointment tonight @_TheWhitechapel @39EssexChambers,0
497,@NConcostrina @britishmuseum: .@Charles_XII The teeth taken from corpes on the battlefield were used as dentures for the rest the century😁,2
